project_length_Days,project_length_Hours,project_length_Weeks,project_length_Months,issue_len_description,time_limit,have_changed,bounty_type_Bug,bounty_type_Code_Review,bounty_type_Design,bounty_type_Documentation,bounty_type_Feature,bounty_type_Improvement,bounty_type_Other,bounty_type_Project,bounty_type_Security,experience_level_Advanced,experience_level_Intermediate,experience_level_Beginner,bounty_num,bounty_change_num,bounty_amount,title_len,never_expires,owner_follwers,owner_following,owner_grants_contributed,issue_index,until_time,until_fulfilment
True,False,False,False,1642,97004,1,False,False,False,False,False,False,True,False,False,False,True,False,24,1,600.0,46,0,0,0,0,987,1,1
True,False,False,False,2270,97004,1,False,False,False,False,False,False,True,False,False,False,False,True,0,0,300.0,28,0,202,198,97,1,97004,0
True,False,False,False,2270,97003,1,False,False,False,False,False,False,True,False,False,False,False,True,0,0,300.0,25,0,39,36,26,10,6,1
True,False,False,False,30,97003,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,40,0,20,25,11,3,97003,0
True,False,False,False,437,43,1,False,False,False,False,False,False,False,False,False,False,True,False,6,2,1261.74,57,0,233,230,1,176,41,8
True,False,False,False,6316,97003,0,False,False,False,False,False,False,True,False,False,False,False,True,11,2,62.17,38,0,17,15,0,1,16,1
True,False,False,False,50,111,1,False,False,False,False,False,False,False,False,False,False,True,False,51,6,1.26,57,0,0,0,0,31,111,0
False,True,False,False,194,97002,0,False,False,False,False,False,True,False,False,False,False,True,False,2,1,122.77,9,0,0,0,0,1,33,1
True,False,False,False,878,42,1,False,False,False,False,False,False,False,False,False,False,True,False,7,2,500.0,56,0,233,230,1,178,39,6
True,False,False,False,878,42,1,False,False,False,False,False,False,False,False,False,False,True,False,8,2,500.0,63,0,233,230,1,179,39,2
False,True,False,False,2486,42,1,False,False,False,False,False,True,False,False,False,False,True,False,9,2,1000.0,57,0,233,230,1,180,42,4
True,False,False,False,684,42,1,False,False,False,False,False,False,False,False,False,False,True,False,10,2,126.17,53,0,233,230,1,181,38,3
True,False,False,False,2159,97002,2,False,False,False,False,False,False,False,False,False,False,True,False,1,1,126.17,94,0,1,2,0,3,0,0
True,False,False,False,46,97002,1,False,False,False,True,False,False,False,False,False,False,True,False,0,0,59.51,39,0,0,0,0,474,5,2
True,False,False,False,69,12,1,False,False,False,False,False,False,False,False,False,False,True,False,52,6,35.71,24,0,0,0,0,32,2,3
True,False,False,False,798,110,1,False,False,False,False,False,True,False,False,False,False,True,False,53,6,59.51,49,0,0,0,0,33,110,0
False,True,False,False,473,97001,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,400.0,29,0,51,51,30,1,18,1
False,True,False,False,1003,97000,1,False,False,False,False,False,True,False,False,False,True,False,False,0,0,500.0,39,0,0,0,0,7,2,1
True,False,False,False,678,97000,0,True,False,False,False,False,False,False,False,False,False,True,False,4,1,120.85,68,0,9,8,0,4,29,0
True,False,False,False,294,97000,1,False,False,False,False,False,True,False,False,False,True,False,False,5,2,250.0,58,0,9,8,0,5,97000,0
False,True,False,False,1284,97000,1,False,False,False,False,True,False,False,False,False,False,True,False,6,2,700.0,52,0,9,8,0,6,97000,0
True,False,False,False,938,11,1,False,False,False,False,True,False,False,False,False,False,False,True,54,6,50.0,22,0,0,0,0,34,2,2
True,False,False,False,113,96999,1,False,False,False,False,False,False,False,False,False,False,True,False,12,7,7.57,33,0,17,13,1,5,11,1
True,False,False,False,8,96999,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,36.27,25,0,0,0,0,1,96999,0
False,True,False,False,1728,96999,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,1000.0,63,0,1,0,0,101,37,1
False,False,True,False,4136,22,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,920.48,37,0,9,6,0,1,22,2
True,False,False,False,236,22,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,60.0,63,0,9,6,0,1,22,1
False,True,False,False,3488,22,1,False,False,False,False,False,True,False,False,False,False,True,False,2,0,523.3,16,0,9,6,0,1,22,3
True,False,False,False,348,22,1,False,False,False,False,False,False,False,False,False,False,True,False,3,0,60.88,20,0,9,6,0,1,22,0
True,False,False,False,7,22,1,False,False,False,False,False,False,False,False,False,False,True,False,4,0,12.18,39,0,9,6,0,1,20,1
False,True,False,False,5266,96998,1,False,False,False,False,True,False,False,False,False,False,True,False,3,0,0.0,64,0,1,4,0,15308,96998,0
True,False,False,False,50,96997,1,False,False,False,False,False,False,False,False,False,False,True,False,20,0,1.26,16,0,110,86,29,30,96997,0
True,False,False,False,5,105,1,False,False,False,False,False,False,False,False,False,False,True,False,55,6,1.26,56,0,0,0,0,36,77,1
False,True,False,False,863,7,1,False,False,False,False,True,False,False,False,False,False,True,False,56,6,200.0,59,0,0,0,0,35,4,1
False,True,False,False,695,21,1,False,False,False,False,True,False,False,False,False,False,True,False,5,0,300.0,33,0,9,6,0,21,20,2
True,False,False,False,11,96997,1,True,False,False,False,False,False,False,False,False,False,False,True,12,3,1.26,55,0,17,15,0,4,96997,0
True,False,False,False,4,4,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,63,0,2,1,0,1,2,1
True,False,False,False,11,7,1,False,False,False,False,False,False,False,False,False,False,True,False,57,6,1.26,44,0,0,0,0,37,20,1
True,False,False,False,11,96996,1,False,False,False,False,False,False,False,False,False,False,True,False,13,3,1.26,32,0,17,15,0,83,3,1
True,False,False,False,11,96996,1,False,False,False,False,False,False,False,False,False,False,True,False,14,3,1.26,53,0,17,15,0,3,1,1
True,False,False,False,1931,96995,1,False,False,False,False,False,True,False,False,False,False,True,False,41,2,59.49,38,0,3,3,0,1842,7,1
True,False,False,False,1074,96995,1,False,False,False,False,False,False,False,False,False,False,True,False,25,1,1.26,22,0,0,0,0,1065,96995,0
True,False,False,False,1782,96995,1,False,False,False,False,False,True,False,False,False,False,False,True,26,1,35.85,78,0,0,0,0,576,12,1
True,False,False,False,71,96995,1,False,False,False,False,False,False,False,False,False,False,True,False,13,7,11.94,23,0,17,13,1,7,11,1
True,False,False,False,2102,96995,1,False,False,False,False,False,True,False,False,False,False,True,False,14,7,59.75,34,0,17,13,1,1,27,1
True,False,False,False,1356,25,2,False,False,False,False,False,False,False,False,False,False,True,False,6,2,35.85,63,0,0,0,0,3287,0,3
True,False,False,False,1568,25,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,59.75,54,0,0,0,0,2,23,1
True,False,False,False,1577,25,2,False,False,False,False,False,True,False,False,False,False,False,True,7,3,35.85,65,0,0,0,0,3288,0,0
True,False,False,False,1309,25,1,False,False,False,False,False,True,False,False,False,False,False,True,1,0,35.85,40,0,3492,3506,0,1,9,1
True,False,False,False,50,96994,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,60,0,0,0,0,7,96994,0
True,False,False,False,11,24,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.12,50,0,0,0,0,30,8,1
True,False,False,False,4023,24,1,False,False,False,False,False,False,False,False,False,False,True,False,2,1,126.17,66,0,0,0,0,4,22,4
False,True,False,False,127,96993,1,True,False,False,False,False,False,False,False,False,False,True,False,0,0,119.5,40,0,0,4,0,152,96993,0
True,False,False,False,11,96993,1,False,False,False,False,False,False,False,False,False,False,True,False,27,1,1.26,69,0,0,0,0,813,96993,0
False,True,False,False,347,96993,1,False,False,False,False,True,False,False,False,False,False,True,False,1,0,119.5,57,0,0,0,0,167,96993,0
False,True,False,False,347,23,1,False,False,False,False,True,False,False,False,False,False,True,False,7,2,119.5,90,0,9,8,0,8,16,1
True,False,False,False,2159,45,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,126.17,19,0,56,70,0,14,45,0
True,False,False,False,2159,96992,0,False,False,False,False,False,True,False,False,False,False,True,False,1,0,1239.03,113,0,1,0,0,105,19,0
True,False,False,False,2159,3,1,False,False,False,False,False,True,False,False,False,False,True,False,58,6,117.11,21,0,0,0,0,39,3,1
False,True,False,False,120,23,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,59.75,48,0,264,261,45,1,22,1
False,True,False,False,1795,22,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,179.25,84,0,330,328,45,15,22,2
False,True,False,False,3433,22,1,False,False,False,False,True,False,False,False,False,False,True,False,1,0,500.0,60,0,330,328,45,13,22,0
True,False,False,False,131,22,1,False,False,False,False,True,False,False,False,False,False,True,False,2,0,208.0,57,0,330,328,45,38,21,1
True,False,False,False,9,96991,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,126.17,57,0,5,2,0,1,96991,0
False,True,False,False,1951,96991,0,False,False,False,False,False,False,True,False,False,False,True,False,0,0,900.0,37,0,553,463,82,1,27,0
False,True,False,False,1951,21,1,False,False,False,False,False,False,True,False,False,False,True,False,3,1,900.0,39,0,4,4,2,4,21,0
True,False,False,False,1121,21,2,False,False,False,False,False,False,True,False,False,False,True,False,0,0,300.0,53,0,0,0,0,40,1,2
True,False,False,False,4,21,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,95,0,0,0,0,87,22,1
True,False,False,False,10,21,1,False,False,False,False,False,False,False,False,False,False,True,False,18,3,1.26,29,0,63,58,27,20,20,10
True,False,False,False,9,96990,0,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1.26,47,0,3,3,0,2,17,1
True,False,False,False,6,20,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,48,0,0,0,0,94,20,7
True,False,False,False,5,14,1,False,False,False,False,False,False,False,False,False,False,True,False,6,0,0.13,45,0,9,6,0,1,5,8
True,False,False,False,9,30,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1.26,41,0,0,0,0,309,8,1
True,False,False,False,800,96990,1,False,False,False,False,False,False,False,False,False,False,True,False,15,7,100.0,53,0,17,13,1,9,3,1
True,False,False,False,650,20,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,175.0,61,0,0,0,0,120,20,0
True,False,False,False,3,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,56,0,100,101,79,1,2,1
True,False,False,False,195,19,1,False,False,False,False,False,False,False,False,False,False,True,False,38,3,11.36,18,0,0,0,0,32,19,0
True,False,False,False,440,96989,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,8.83,1,0,58,59,55,2,0,1
True,False,False,False,216,13,1,False,False,False,False,True,False,False,False,False,False,False,True,112,16,22.9,34,0,44,42,0,385,0,1
False,True,False,False,284,13,1,False,False,False,False,True,False,False,False,False,False,True,False,113,16,200.0,36,0,44,42,0,386,0,1
True,False,False,False,357,13,1,False,False,False,False,False,True,False,False,False,False,False,True,114,16,0.0,36,0,44,42,0,387,3,1
False,True,False,False,698,13,1,False,False,False,True,False,False,False,False,False,False,True,False,115,16,61.98,36,0,44,42,0,388,1,1
False,True,False,False,725,13,1,False,False,False,True,False,False,False,False,False,False,True,False,116,16,61.98,36,0,44,42,0,389,0,1
False,True,False,False,720,19,1,False,False,False,True,False,False,False,False,False,True,False,False,0,0,63.22,26,0,0,0,0,10,19,2
False,True,False,False,2516,18,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,148.75,28,0,4008,4028,148,4,11,5
True,False,False,False,698,18,1,False,False,False,False,False,True,False,False,False,False,True,False,1,0,100.0,27,0,4008,4028,148,5,18,8
False,True,False,False,8932,96988,1,False,False,False,False,True,False,False,False,False,False,True,False,42,2,0.0,40,0,0,0,0,1843,0,1
False,True,False,False,8932,96988,1,False,False,False,False,True,False,False,False,False,False,True,False,43,2,0.0,47,0,0,0,0,1829,0,1
False,True,False,False,1891,18,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,200.0,56,0,13,11,1,341,15,3
False,True,False,False,5042,18,1,False,False,False,False,True,False,False,False,False,False,True,False,1,0,300.0,70,0,13,11,1,342,17,1
True,False,False,False,2977,18,1,True,False,False,False,False,False,False,False,False,False,True,False,2,0,100.0,23,0,13,11,1,343,16,7
True,False,False,False,323,96987,1,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.0,45,0,147,141,27,1,96987,0
True,False,False,False,368,96987,1,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0.0,37,0,2,2,0,9,71,1
True,False,False,False,50,36,1,False,False,False,False,False,False,False,False,False,False,True,False,6,2,1.26,61,0,1,0,0,2544,36,6
True,False,False,False,571,36,1,False,False,False,False,False,False,False,False,False,False,True,False,7,2,49.65,62,0,1,0,0,2545,36,6
True,False,False,False,8,36,1,False,False,False,False,False,False,False,False,False,False,True,False,8,2,12.5,67,0,1,0,0,2546,36,6
True,False,False,False,427,36,1,True,False,False,False,False,False,False,False,False,False,False,True,9,2,20.0,81,0,1,0,0,2547,36,13
True,False,False,False,432,51,1,True,False,False,False,False,False,False,False,False,False,False,True,117,16,20.0,31,0,44,42,0,390,4,1
True,False,False,False,126,96987,1,False,False,False,False,False,True,False,False,False,False,False,True,2,0,30.0,46,0,0,0,0,348,96987,0
True,False,False,False,95,96987,1,False,False,False,False,False,False,False,False,False,False,True,False,3,0,123.9,46,0,0,0,0,348,96987,0
True,False,False,False,1716,96987,1,False,False,False,False,True,False,False,False,False,False,True,False,1,1,32.67,30,0,29,25,20,25,42,1
True,False,False,False,1859,31,2,False,False,False,False,True,False,False,False,False,False,True,False,218,58,426.0,65,0,548,539,147,1,6,6
True,False,False,False,321,31,1,False,False,False,False,False,False,True,False,False,False,True,False,219,59,50.57,34,0,548,539,147,2,30,4
True,False,False,False,321,96986,1,False,False,False,False,False,False,True,False,False,False,True,False,0,0,50.5,46,0,95,97,81,697,96986,0
True,False,False,False,321,27,1,False,False,False,False,False,False,True,False,False,False,True,False,8,1,50.54,23,0,32,32,4,4375,23,9
True,False,False,False,4023,96986,1,False,False,False,False,False,False,False,False,False,False,True,False,4,0,8.83,97,0,0,0,0,184,96986,0
True,False,False,False,878,30,2,False,False,False,False,True,False,False,False,False,False,True,False,220,59,500.0,49,0,548,539,147,3,5,3
True,False,False,False,878,26,1,False,False,False,False,True,False,False,False,False,False,True,False,19,0,500.0,60,0,392,382,61,18,3,3
True,False,False,False,878,16,1,False,False,False,False,True,False,False,False,False,False,True,False,2,0,500.0,20,0,4008,4028,148,6,16,2
False,True,False,False,292,16,1,False,False,False,False,False,True,False,False,False,False,True,False,3,0,60.0,26,0,4008,4028,148,7,16,4
True,False,False,False,961,16,1,False,False,False,False,False,False,False,False,False,False,True,False,4,0,12.62,18,0,4008,4028,148,8,16,6
True,False,False,False,745,16,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.48,72,0,0,0,0,4,16,0
True,False,False,False,1629,16,1,False,False,False,False,True,False,False,False,False,False,True,False,1,0,220.0,47,0,0,0,0,3,16,1
False,True,False,False,605,26,1,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0,34,0,0,0,0,1,26,0
True,False,False,False,208,26,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1.48,18,0,0,0,0,3,26,0
True,False,False,False,4023,26,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,113.56,12,0,0,0,0,4,23,3
